Full_Sku,Parent_Sku,Child_Sku,Detail_Image_Name,Thumbnail_Image_Name,New_Product,Product_Category,Product_Name,Available_Options,Weight_lb,MSRP,MAP,MAP_%,Wholesale_Price,Box_Width_in,Box_Length_in,Box_Height_in,Number_of_Boxes,Ships_in_Own_Box,Country_Of_Origin,Description_1,Description_2,Description_3,Description_4,Description_5,Description_6,Description_7,Description_8,Description_9,Description_10,Description_11,Description_12,Description_13,Description_14,Description_15,Description_16,
30-60002 ,30-60002,,30-60002.JPG,30-60002.JPG,,Darts,Dart Board - Bandit ,,6,$80.00,,,$40.00,0,0,0,1,No,Made in China ,DMI Bandit,Staple Free sisal fiber dart board,Micro thin diamond edge dividers,Movable wire number ring,Made in New Zealand,,,,,,,,,,,,
30-E120H ,30-E120H,,30-E120H.JPG,30-E120H.JPG,,Darts,Electronic Dart Board - Arachnid - Interactive 3000 ,,6,$110.00,,,$61.00,0,0,0,1,No,Made in China ,Arachnic Interactive 3000,Electronic Dartboard with voice prompt and heckling feater,8 Player LED score display with handicapping capabilities,13 inch target area,"Includes darts, tips, ac adapter, mounting hardware, operators manual and game instructions",,,,,,,,,,,,
30-E520H ,30-E520H,,30-E520H.JPG,30-E520H.JPG,,Darts,Electronic Dart Board - Arachnid - Interactive 6000 ,,6,$210.00,,,$112.00,0,0,0,1,No,Made in China ,Arachnid Interactive 6000,Electronic Dartboard with voice prompt and heckling feature,8 Player LED score display with handicapping capabilities,15.5 inch target area (regulation size),"Includes darts, tips, ac adapter, mounting hardware, operators manual and game instructions",,Special nylon tough segments for extra durability,,,,,,,,,,
30-E650ARA ,30-E650ARA,,30-E650ARA.JPG,30-E650ARA.JPG,,Darts,Electronic Dart Board - Arachnid - Cricket Pro 650 ,,6,$200.00,,,$99.00,0,0,0,1,No,Made in China ,Arachnid CricketPro 650,Electronic Dartboard with voice prompt and heckling feature,8 Player LED score displaywith handicapping capabilities,15.5 inch target area (regulation size),"Includes darts, tips, ac adapter, mounting hardware, operators manual and game instructions",,Special nylon tough segments for extra durability,5 built in cricket games,,,,,,,,,
30-E750ARA ,30-E750ARA,,30-E750ARA.JPG,30-E750ARA.JPG,,Darts,Arachnid Cricket Pro 750,,6,$299.00,,,$153.00,0,0,0,1,No,Made in China ,Arachnid Cricket Pro 750,Electric dartboard,8 Player Score Display,Includes 5 Cricket Games,"15.5"" Target Area",Scrolling Display,LED Display of Game and Scores,"Designed to minimize bounce outs, also having a bounce out amend feature",Record Your Own Voice Feature,6 Soft Tip Darts and Extra Tips Included,AC Power,,,,,,
30-E800ARA ,30-E800ARA,,30-E800ARA.JPG,30-E800ARA.JPG,,Darts,Electronic Dart Board - Arachnid - Cricket Pro 800 ,,6,$360.00,,,$179.00,0,0,0,1,No,Made in China ,Arachnid Cricket Pro 800,"Electronic Dartboard with voice prompt, heckling feature and bounce out detection",8 Player LED score display with handicapping capabilities,15.5 inch target area (regulation size),"Includes darts, tips, ac adapter, mounting hardware, operators manual and game instructions",,Special nylon tough segments for extra durability,5 built in cricket games,,,,,,,,,
30-MAG ,30-MAG,,30-MAG.JPG,30-MAG.JPG,,Darts,Double sided magnetic dart board ,,2,$15.90,,,$7.95,0,0,0,1,No,Made in China ,Double sided Magnetic Dart Board,Includes 2 sets of Magnetic Darts,,,,,,,,,,,,,,,
30-ND400 ,30-ND400,,30-ND400.JPG,30-ND400.JPG,,Darts,Dart Board - Noder - Supawires ,,6,$64.00,,,$32.00,0,0,0,1,No,Made in China ,Nordor Dupawire,Offical Tournament Spec Dartboard,Made of East African sisal fiber,Diamond wire type board,,,,,,,,,,,,,
30-WIN500 ,30-WIN500,,30-WIN500.JPG,30-WIN500.JPG,,Darts,Dart Board - Winmau - Blade 3 ,,6,$90.00,,,$45.00,0,0,0,1,No,Made in China ,Winmau-Blade III,High density quality sisal fiber board,High Tensile Steel number ring with no staples in the bullseye,Galvanized angled blades to limit bounce outs,Comes with dart out chart,,,,,,,,,,,,
40-0255 ,40-0255,,40-0255.JPG,40-0255.JPG,,Darts,Arched Oak Cabinet ,,13,$92.00,,,$52.00,24,24,5,1,Yes,Made in China ,The Black Canyon Oak Dartboard Cabinet,Furniture style solid oak construction,Decorative routing on each door panel,Self-Closing hinges with antique brass finish for secure door closure,Scoreboards inside each door panel,,"Inside Dimensions: 18.5"" W x 18.5"" H x 2"" D",Compatible with any official size bristle board (not included),Mounting Hardware included,,,,,,,,
40-0500 ,40-0500,,40-0500.JPG,40-0500.JPG,,Darts,Black Cabinet ,,13,$48.00,,,$27.00,24,24,5,1,Yes,Made in China ,The Black Canyon Black Dart Board Cabinet,MDF Construction,Black Stained Veneer,Decorative routing on each door panel,Scoreboards inside each door panel,,"Inside Dimensions: 18.5"" W x 18.5"" H x 2"" D",Compatible with any official size bristle board (not included),Mounting Hardware included,,,,,,,,
40-0600 ,40-0600,,40-0600.JPG,40-0600.JPG,,Darts,Chocolate Cabinet ,,8.6,$68.00,,,$34.00,24,23,4,1,Yes,Made in China ,MDF Construction,Chocolate Stained Pine Veneer,Finger-mitered joints provide added stability,Decorative routing on each door panel,Scoreboards inside each door panel,,"Inside Dimensions: 18.5"" W x 18.5"" H x 2"" D",Compatible with any official size bristle board (not included),Mounting Hardware included,,,,,,,,
40-0700 ,40-0700,,40-0700.JPG,40-0700.JPG,,Darts,Honey Cabinet ,,8.4,$68.00,,,$34.00,24,23,4,1,Yes,Made in China ,MDF Construction,Honey Stained Pine Veneer,Finger-mitered joints provide added stability,Decorative routing on each door panel,Scoreboards inside each door panel,,"Inside Dimensions: 18.5"" W x 18.5"" H x 2"" D",Compatible with any official size bristle board (not included),Mounting Hardware included,,,,,,,,
40-0800 ,40-0800,,40-0800.JPG,40-0800.JPG,,Darts,Midnight Cabinet ,,8.2,$68.00,,,$34.00,25,23,4,1,Yes,Made in China ,MDF Construction,Midnight Stained Pine Veneer,Finger-mitered joints provide added stability,Decorative routing on each door panel,Scoreboards inside each door panel,,"Inside Dimensions: 18.5"" W x 18.5"" H x 2"" D",Compatible with any official size bristle board (not included),Mounting Hardware included,,,,,,,,
40-0900 ,40-0900,,40-0900.JPG,40-0900.JPG,,Darts,Wine Cabinet ,,8.9,$68.00,,,$34.00,2.4,23,4,1,Yes,Made in China ,MDF Construction,Wine Stained Pine Veneer,Finger-mitered joints provide added stability,Decorative routing on each door panel,Scoreboards inside each door panel,,"Inside Dimensions: 18.5"" W x 18.5"" H x 2"" D",Compatible with any official size bristle board (not included),Mounting Hardware included,,,,,,,,
40-FLD ,40-FLD,,40-FLD.JPG,40-FLD.JPG,,Darts,Folding Dart Backboard ,,2,$26.00,,,$13.00,0,0,0,1,No,Made in China ,Folding dart backboard,"Slips over any standard 18"" x1.5' Bristle dartboard",Weighs only 2 pounds,wall protecing bumbers on backside,Prevent damage to walls around a dartboard,,,,,,,,,,,,
9701 18.0 ,9701,18.0,9701.JPG,9701.JPG,,Meucci Cues,Meucci - 9701 Sneaky Pete ,18.0 oz ,1.4,$310.00,$248.00,20%,$186.00,0,0,0,1,No,Made in China ,Tip and Ferrule: 12.75mm Medium-hard Lepro tip and Poly Carbonate Ferrule.,"Shaft: Hard rock maple (29"" long). Black dot shaft is 35 pieces of wood spliced together one on top of the other and then turned down into the shape of a shaft. 14 1/2-16"" pro taper. No collar or rings, threaded brass insert.",,Joint: Flat faced wood-to-wood with 5/16x18 pin.,Forearm: Natural maple,,Sleeve: Rosewood,Standard finish: Five-proof urethane coating.,Bumper: basic push in rubber bumper.,,,,,,,,
9701 19.0 ,9701,19.0,9701.JPG,9701.JPG,,Meucci Cues,Meucci - 9701 Sneaky Pete ,19.0 oz ,1.4,$310.00,$248.00,20%,$186.00,0,0,0,1,No,Made in China ,Tip and Ferrule: 12.75mm Medium-hard Lepro tip and Poly Carbonate Ferrule.,"Shaft: Hard rock maple (29"" long). Black dot shaft is 35 pieces of wood spliced together one on top of the other and then turned down into the shape of a shaft. 14 1/2-16"" pro taper. No collar or rings, threaded brass insert.",,Joint: Flat faced wood-to-wood with 5/16x18 pin.,Forearm: Natural maple,,Sleeve: Rosewood,Standard finish: Five-proof urethane coating.,Bumper: basic push in rubber bumper.,,,,,,,,
9701 20.0 ,9701,20.0,9701.JPG,9701.JPG,,Meucci Cues,Meucci - 9701 Sneaky Pete ,20.0 oz ,1.4,$310.00,$248.00,20%,$186.00,0,0,0,1,No,Made in China ,Tip and Ferrule: 12.75mm Medium-hard Lepro tip and Poly Carbonate Ferrule.,"Shaft: Hard rock maple (29"" long). Black dot shaft is 35 pieces of wood spliced together one on top of the other and then turned down into the shape of a shaft. 14 1/2-16"" pro taper. No collar or rings, threaded brass insert.",,Joint: Flat faced wood-to-wood with 5/16x18 pin.,Forearm: Natural maple,,Sleeve: Rosewood,Standard finish: Five-proof urethane coating.,Bumper: basic push in rubber bumper.,,,,,,,,
9701 21.0 ,9701,21.0,9701.JPG,9701.JPG,,Meucci Cues,Meucci - 9701 Sneaky Pete ,21.0 oz ,1.4,$310.00,$248.00,20%,$186.00,0,0,0,1,No,Made in China ,Tip and Ferrule: 12.75mm Medium-hard Lepro tip and Poly Carbonate Ferrule.,"Shaft: Hard rock maple (29"" long). Black dot shaft is 35 pieces of wood spliced together one on top of the other and then turned down into the shape of a shaft. 14 1/2-16"" pro taper. No collar or rings, threaded brass insert.",,Joint: Flat faced wood-to-wood with 5/16x18 pin.,Forearm: Natural maple,,Sleeve: Rosewood,Standard finish: Five-proof urethane coating.,Bumper: basic push in rubber bumper.,,,,,,,,
9709BD 18.0 ,9709BD,18.0,9709BD.JPG,9709BD.JPG,,Meucci Cues,Meucci - 9709 ,18.0 oz ,1.4,$535.00,$428.00,20%,$321.00,0,0,0,1,No,Made in China ,Tip and Ferrule: 12.75mm Medium-hard Lepro tip and Poly Carbonate Ferrule.,"Shaft: Hard rock maple (29"" long). Black dot shaft is35 pieces of wood spliced together one on top of the other and then turned down into the shape of a shaft. 14 1/2-16"" pro taper.",Collar: Ivory colored collar with thin green ring and purple blocks. ,Joint: Flat faced wood-to-wood with 5/16x18 pin.,Forearm: Grey stained bird's-eye maple forearm with four ivory colored points with three veneers.,,Wrap: White Irish linen wrap with purple specs.,Sleeve: Ivory colored butt sleeve with purple blocks within green outlines.,Bumper: basic push in rubber bumper.,,,,,,,,
9709BD 19.0 ,9709BD,19.0,9709BD.JPG,9709BD.JPG,,Meucci Cues,Meucci - 9709 ,19.0 oz ,1.4,$535.00,$428.00,20%,$321.00,0,0,0,1,No,Made in China ,Tip and Ferrule: 12.75mm Medium-hard Lepro tip and Poly Carbonate Ferrule.,"Shaft: Hard rock maple (29"" long). Black dot shaft is35 pieces of wood spliced together one on top of the other and then turned down into the shape of a shaft. 14 1/2-16"" pro taper.",Collar: Ivory colored collar with thin green ring and purple blocks. ,Joint: Flat faced wood-to-wood with 5/16x18 pin.,Forearm: Grey stained bird's-eye maple forearm with four ivory colored points with three veneers.,,Wrap: White Irish linen wrap with purple specs.,Sleeve: Ivory colored butt sleeve with purple blocks within green outlines.,Bumper: basic push in rubber bumper.,,,,,,,,
9709BD 20.0 ,9709BD,20.0,9709BD.JPG,9709BD.JPG,,Meucci Cues,Meucci - 9709 ,20.0 oz ,1.4,$535.00,$428.00,20%,$321.00,0,0,0,1,No,Made in China ,Tip and Ferrule: 12.75mm Medium-hard Lepro tip and Poly Carbonate Ferrule.,"Shaft: Hard rock maple (29"" long). Black dot shaft is35 pieces of wood spliced together one on top of the other and then turned down into the shape of a shaft. 14 1/2-16"" pro taper.",Collar: Ivory colored collar with thin green ring and purple blocks. ,Joint: Flat faced wood-to-wood with 5/16x18 pin.,Forearm: Grey stained bird's-eye maple forearm with four ivory colored points with three veneers.,,Wrap: White Irish linen wrap with purple specs.,Sleeve: Ivory colored butt sleeve with purple blocks within green outlines.,Bumper: basic push in rubber bumper.,,,,,,,,
9709BD 21.0 ,9709BD,21.0,9709BD.JPG,9709BD.JPG,,Meucci Cues,Meucci - 9709 ,21.0 oz ,1.4,$535.00,$428.00,20%,$321.00,0,0,0,1,No,Made in China ,Tip and Ferrule: 12.75mm Medium-hard Lepro tip and Poly Carbonate Ferrule.,"Shaft: Hard rock maple (29"" long). Black dot shaft is35 pieces of wood spliced together one on top of the other and then turned down into the shape of a shaft. 14 1/2-16"" pro taper.",Collar: Ivory colored collar with thin green ring and purple blocks. ,Joint: Flat faced wood-to-wood with 5/16x18 pin.,Forearm: Grey stained bird's-eye maple forearm with four ivory colored points with three veneers.,,Wrap: White Irish linen wrap with purple specs.,Sleeve: Ivory colored butt sleeve with purple blocks within green outlines.,Bumper: basic push in rubber bumper.,,,,,,,,
9710BD 18.0 ,9710BD,18.0,9710BD.JPG,9710BD.JPG,,Meucci Cues,Meucci - 9710 ,18.0 oz ,1.4,$562.00,$449.60,20%,$337.20,0,0,0,1,No,Made in China ,Tip and Ferrule: 12.75mm Medium-hard Lepro tip and Poly Carbonate Ferrule.,"Shaft: Hard rock maple (29"" long). Black dot shaft is35 pieces of wood spliced together one on top of the other and then turned down into the shape of a shaft. 14 1/2-16"" pro taper.",Collar:Black collar with thin red ring and pearlized plastic blocks.,Joint: Flat faced wood-to-wood with 5/16x18 pin.,Forearm: Stained bird's-eye maple forearm with four ebony colored points.,,Wrap: Covered black Irish linen wrap with white specs.,Sleeve: Ebony colored butt sleeve with patterns of pearlized plastic blocks connected by red lines.,Bumper: basic push in rubber bumper.,,,,,,,,
9710BD 19.0 ,9710BD,19.0,9710BD.JPG,9710BD.JPG,,Meucci Cues,Meucci - 9710 ,19.0 oz ,1.4,$562.00,$449.60,20%,$337.20,0,0,0,1,No,Made in China ,Tip and Ferrule: 12.75mm Medium-hard Lepro tip and Poly Carbonate Ferrule.,"Shaft: Hard rock maple (29"" long). Black dot shaft is35 pieces of wood spliced together one on top of the other and then turned down into the shape of a shaft. 14 1/2-16"" pro taper.",Collar:Black collar with thin red ring and pearlized plastic blocks.,Joint: Flat faced wood-to-wood with 5/16x18 pin.,Forearm: Stained bird's-eye maple forearm with four ebony colored points.,,Wrap: Covered black Irish linen wrap with white specs.,Sleeve: Ebony colored butt sleeve with patterns of pearlized plastic blocks connected by red lines.,Bumper: basic push in rubber bumper.,,,,,,,,
9710BD 20.0 ,9710BD,20.0,9710BD.JPG,9710BD.JPG,,Meucci Cues,Meucci - 9710 ,20.0 oz ,1.4,$562.00,$449.60,20%,$337.20,0,0,0,1,No,Made in China ,Tip and Ferrule: 12.75mm Medium-hard Lepro tip and Poly Carbonate Ferrule.,"Shaft: Hard rock maple (29"" long). Black dot shaft is35 pieces of wood spliced together one on top of the other and then turned down into the shape of a shaft. 14 1/2-16"" pro taper.",Collar:Black collar with thin red ring and pearlized plastic blocks.,Joint: Flat faced wood-to-wood with 5/16x18 pin.,Forearm: Stained bird's-eye maple forearm with four ebony colored points.,,Wrap: Covered black Irish linen wrap with white specs.,Sleeve: Ebony colored butt sleeve with patterns of pearlized plastic blocks connected by red lines.,Bumper: basic push in rubber bumper.,,,,,,,,
9710BD 21.0 ,9710BD,21.0,9710BD.JPG,9710BD.JPG,,Meucci Cues,Meucci - 9710 ,21.0 oz ,1.4,$562.00,$449.60,20%,$337.20,0,0,0,1,No,Made in China ,Tip and Ferrule: 12.75mm Medium-hard Lepro tip and Poly Carbonate Ferrule.,"Shaft: Hard rock maple (29"" long). Black dot shaft is35 pieces of wood spliced together one on top of the other and then turned down into the shape of a shaft. 14 1/2-16"" pro taper.",Collar:Black collar with thin red ring and pearlized plastic blocks.,Joint: Flat faced wood-to-wood with 5/16x18 pin.,Forearm: Stained bird's-eye maple forearm with four ebony colored points.,,Wrap: Covered black Irish linen wrap with white specs.,Sleeve: Ebony colored butt sleeve with patterns of pearlized plastic blocks connected by red lines.,Bumper: basic push in rubber bumper.,,,,,,,,
9712BD 18.0 ,9712BD,18.0,9712BD.JPG,9712BD.JPG,,Meucci Cues,Meucci - 9712 ,18.0 oz ,1.4,$562.00,$449.60,20%,$337.20,0,0,0,1,No,Made in China ,Tip and Ferrule: 12.75mm Medium-hard Lepro tip and Poly Carbonate Ferrule.,"Shaft: Hard rock maple (29"" long). Black dot shaft is35 pieces of wood spliced together one on top of the other and then turned down into the shape of a shaft. 14 1/2-16"" pro taper.",Collar: Ivory colored collar with multi colored blocks.,Joint: Flat faced wood-to-wood with 5/16x18 pin.,Forearm: Gray stained bird's eye maple with four ivory colored points with three colored veneers and a colored diamond shaped inlay atop a thin line in each point,,Wrap: Covered white Irish linen with brown specs.,Sleeve: Gray stained bird's eye butt sleeve with multi colored blocks in ivory colored rings at top and bottom.,Bumper: basic push in rubber bumper.,,,,,,,,
9712BD 19.0 ,9712BD,19.0,9712BD.JPG,9712BD.JPG,,Meucci Cues,Meucci - 9712 ,19.0 oz ,1.4,$562.00,$449.60,20%,$337.20,0,0,0,1,No,Made in China ,Tip and Ferrule: 12.75mm Medium-hard Lepro tip and Poly Carbonate Ferrule.,"Shaft: Hard rock maple (29"" long). Black dot shaft is35 pieces of wood spliced together one on top of the other and then turned down into the shape of a shaft. 14 1/2-16"" pro taper.",Collar: Ivory colored collar with multi colored blocks.,Joint: Flat faced wood-to-wood with 5/16x18 pin.,Forearm: Gray stained bird's eye maple with four ivory colored points with three colored veneers and a colored diamond shaped inlay atop a thin line in each point,,Wrap: Covered white Irish linen with brown specs.,Sleeve: Gray stained bird's eye butt sleeve with multi colored blocks in ivory colored rings at top and bottom.,Bumper: basic push in rubber bumper.,,,,,,,,
9712BD 20.0 ,9712BD,20.0,9712BD.JPG,9712BD.JPG,,Meucci Cues,Meucci - 9712 ,20.0 oz ,1.4,$562.00,$449.60,20%,$337.20,0,0,0,1,No,Made in China ,Tip and Ferrule: 12.75mm Medium-hard Lepro tip and Poly Carbonate Ferrule.,"Shaft: Hard rock maple (29"" long). Black dot shaft is35 pieces of wood spliced together one on top of the other and then turned down into the shape of a shaft. 14 1/2-16"" pro taper.",Collar: Ivory colored collar with multi colored blocks.,Joint: Flat faced wood-to-wood with 5/16x18 pin.,Forearm: Gray stained bird's eye maple with four ivory colored points with three colored veneers and a colored diamond shaped inlay atop a thin line in each point,,Wrap: Covered white Irish linen with brown specs.,Sleeve: Gray stained bird's eye butt sleeve with multi colored blocks in ivory colored rings at top and bottom.,Bumper: basic push in rubber bumper.,,,,,,,,
9712BD 21.0 ,9712BD,21.0,9712BD.JPG,9712BD.JPG,,Meucci Cues,Meucci - 9712 ,21.0 oz ,1.4,$562.00,$449.60,20%,$337.20,0,0,0,1,No,Made in China ,Tip and Ferrule: 12.75mm Medium-hard Lepro tip and Poly Carbonate Ferrule.,"Shaft: Hard rock maple (29"" long). Black dot shaft is35 pieces of wood spliced together one on top of the other and then turned down into the shape of a shaft. 14 1/2-16"" pro taper.",Collar: Ivory colored collar with multi colored blocks.,Joint: Flat faced wood-to-wood with 5/16x18 pin.,Forearm: Gray stained bird's eye maple with four ivory colored points with three colored veneers and a colored diamond shaped inlay atop a thin line in each point,,Wrap: Covered white Irish linen with brown specs.,Sleeve: Gray stained bird's eye butt sleeve with multi colored blocks in ivory colored rings at top and bottom.,Bumper: basic push in rubber bumper.,,,,,,,,
9715BD 18.0 ,9715BD,18.0,9715BD.JPG,9715BD.JPG,,Meucci Cues,Meucci - 9715 ,18.0 oz ,1.4,$572.00,$457.60,20%,$343.20,0,0,0,1,No,Made in China ,Tip and Ferrule: 12.75mm Medium-hard Lepro tip and Poly Carbonate Ferrule.,"Shaft: Hard rock maple (29"" long). Black dot shaft is35 pieces of wood spliced together one on top of the other and then turned down into the shape of a shaft. 14 1/2-16"" pro taper.",Collar: Black collar with red ring at top and vertical pearlized plastic lines making a ring in the collar,Joint: Flat faced wood-to-wood with 5/16x18 pin.,Forearm: Black collar with vertical pearlized plastic lines making a ring in it. Stained birdseye maple forearm with four ebony colored points with three colored veneers and intricate pearlized plastic inlay between two pearlized plastic dots in each point,,Wrap: Covered black Irish linen with white specs,Sleeve: Ebony colored butt sleeve with four red bordered windows with two intricate pearlized plastic inlays between two pearlized plastic dots in each,Bumper: basic push in rubber bumper.,,,,,,,,
